Relative:208		
449.317	84.56	
449.689	84.33	
450.061	84.7	
450.433	83.85	
450.805	82.15	
451.177	82.44	
451.549	82.86	
451.921	83.32	
452.293	82.25	
452.665	85.23	
453.037	84.31	
453.409	84.59	
453.781	82.92	
454.153	82.95	
454.524	83.77	
454.896	82.83	
455.268	81.05	
455.639	82.27	
456.011	82.62	
456.382	82.98	
456.754	83.24	
457.125	82.09	
457.497	83.7	
457.868	81.73	
458.239	81.66	
458.611	82.8	
458.982	82.74	
459.353	81.44	
459.724	81.92	
460.096	81.36	
460.467	81.45	
460.838	80.65	
461.209	81.77	
461.58	81.25	
461.951	82.81	
462.321	81.94	
462.692	82.26	
463.063	80.21	
463.434	80.54	
463.805	81.76	
464.175	82.28	
464.546	79.46	
464.917	78.83	
465.287	79.06	
465.658	81.35	
466.028	79.15	
466.399	79.74	
466.769	80.47	
467.139	78.33	
467.51	79.11	
467.88	78.45	
468.25	79.4	
468.62	79.28	
468.99	78.23	
469.361	78.75	
469.731	78.29	
470.101	79.41	
470.471	79.01	
470.841	79.01	
471.211	78.81	
471.58	79.13	
471.95	78.29	
472.32	77.82	
472.69	79.06	
473.06	78.29	
473.429	78.82	
473.799	78.94	
474.168	78.76	
474.538	78.19	
474.907	78.04	
475.277	77.89	
475.646	79.54	
476.016	78.62	
476.385	77.72	
476.754	78.73	
477.124	78.22	
477.493	77.87	
477.862	77.69	
478.231	77.49	
478.6	76.74	
478.969	76.96	
479.338	78.4	
479.707	76.9	
480.076	77.6	
480.445	76.44	
480.814	76.59	
481.183	76.84	
481.552	76.44	
481.92	77.25	
482.289	76.81	
482.658	76.18	
483.026	76.97	
483.395	76.28	
483.763	75.3	
484.132	76.72	
484.5	76.76	
484.869	75.54	
485.237	75.38	
485.606	75.57	
485.974	76.32	
486.342	75.32	
486.71	75.24	
487.078	74.89	
487.447	75.36	
487.815	75.05	
488.183	74.86	
488.551	75.24	
488.919	74.34	
489.287	74.18	
489.654	74.1	
490.022	74.67	
490.39	73.61	
490.758	73.16	
491.126	72.95	
491.493	73.39	
491.861	73.06	
492.228	72.42	
492.596	72.29	
492.963	72.44	
493.331	72.33	
493.698	71.88	
494.066	71.48	
494.433	70.43	
494.8	70.69	
495.168	71.43	
495.535	71.18	
495.902	71.73	
496.269	70.5	
496.636	70.48	
497.003	70	
497.37	69.84	
497.737	69.55	
498.104	68.8	
498.471	69.62	
498.838	69.18	
499.205	69.24	
499.572	68.42	
499.938	68.1	
500.305	68.42	
500.672	69.1	
501.038	67.87	
501.405	66.49	
501.771	66.39	
502.138	66.87	
502.504	66.2	
502.871	67.9	
503.237	66.13	
503.603	65.6	
503.97	66.02	
504.336	65.76	
504.702	65.75	
505.068	64.47	
505.434	65.42	
505.8	65.94	
506.166	63.82	
506.532	64.22	
506.898	65.27	
507.264	64.02	
507.63	63.85	
507.996	63.51	
508.362	63.56	
508.727	62.28	
509.093	63.9	
509.459	63.26	
509.824	64.17	
510.19	63.37	
510.555	63.03	
510.921	62.4	
511.286	63.87	
511.652	61.94	
512.017	63.1	
512.382	63.03	
512.748	63.23	
513.113	62.32	
513.478	63.19	
513.843	63.3	
514.208	63.25	
514.574	61.72	
514.939	62.21	
515.304	62.99	
515.668	63.71	
516.033	62.6	
516.398	62.83	
516.763	62.78	
517.128	62.57	
517.493	62.3	
517.857	63	
518.222	61.32	
518.587	62.21	
518.951	62.3	
519.316	62.37	
519.68	63.59	
520.045	61.82	
520.409	62.42	
520.773	62.56	
521.138	60.77	
521.502	62.82	
521.866	63.04	
522.23	62.97	
522.595	62.6	
522.959	62.98	
523.323	62.04	
523.687	61.96	
524.051	62.05	
524.415	62.35	
524.779	62.21	
525.143	63.03	
525.506	62.82	
525.87	62.66	
526.234	63.41	
526.598	62.69	
526.961	63.05	
527.325	62.42	
527.688	63.03	
528.052	61.68	
528.415	62.9	
528.779	61.48	
529.142	63.13	
529.506	62.28	
529.869	61.41	
530.232	62.19	
530.595	61.76	
530.959	61.11	
531.322	61.33	
531.685	60.45	
532.048	61.4	
532.411	59.87	
532.774	60.74	
533.137	60.25	
533.5	60.81	
533.863	59.77	
534.226	60.07	
534.588	59.47	
534.951	59.54	
535.314	60.04	
535.676	58.37	
536.039	59.09	
536.402	59.04	
536.764	58.32	
537.127	57.16	
537.489	57.88	
537.851	58.18	
538.214	57.74	
538.576	58.36	
538.938	56.5	
539.301	57.29	
539.663	57.04	
540.025	55.99	
540.387	56.62	
540.749	56.18	
541.111	56.21	
541.473	55.87	
541.835	55.89	
542.197	56.49	
542.559	55.18	
542.921	55.79	
543.282	55.11	
543.644	55.38	
544.006	55.44	
544.367	54.57	
544.729	53.83	
545.091	54.05	
545.452	54.35	
545.814	54.01	
546.175	53.95	
546.536	53.76	
546.898	54.08	
547.259	52.81	
547.62	54.26	
547.981	54.01	
548.343	53.52	
548.704	52.52	
549.065	53.15	
549.426	53.18	
