USB2G13063_1:101		Capture_1:201		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		
750.933	686.83	750.933	658.22	750.933	687.5	750.933	687	750.933	755.28	750.933	677.17	
751.261	669.83	751.261	662.22	751.261	680.5	751.261	687	751.261	744.28	751.261	649.17	
751.588	656.83	751.588	665.22	751.588	665.5	751.588	696	751.588	725.28	751.588	668.17	
751.916	683.83	751.916	657.22	751.916	676.5	751.916	691	751.916	757.28	751.916	676.17	
752.244	671.83	752.244	671.22	752.244	665.5	752.244	691	752.244	751.28	752.244	657.17	
752.572	666.83	752.572	661.22	752.572	688.5	752.572	676	752.572	737.28	752.572	665.17	
752.9	664.83	752.9	676.22	752.9	671.5	752.9	690	752.9	725.28	752.9	672.17	
753.227	657.83	753.227	662.22	753.227	672.5	753.227	684	753.227	726.28	753.227	648.17	
753.555	673.83	753.555	649.22	753.555	671.5	753.555	689	753.555	738.28	753.555	649.17	
753.883	678.83	753.883	648.22	753.883	665.5	753.883	685	753.883	726.28	753.883	652.17	
754.21	661.83	754.21	670.22	754.21	659.5	754.21	689	754.21	729.28	754.21	667.17	
754.538	657.83	754.538	651.22	754.538	675.5	754.538	667	754.538	735.28	754.538	649.17	
754.865	669.83	754.865	659.22	754.865	654.5	754.865	674	754.865	712.28	754.865	652.17	
755.193	670.83	755.193	649.22	755.193	667.5	755.193	682	755.193	735.28	755.193	641.17	
755.52	651.83	755.52	655.22	755.52	659.5	755.52	674	755.52	730.28	755.52	665.17	
755.847	647.83	755.847	642.22	755.847	652.5	755.847	686	755.847	727.28	755.847	640.17	
756.175	661.83	756.175	630.22	756.175	658.5	756.175	665	756.175	736.28	756.175	643.17	
756.502	659.83	756.502	641.22	756.502	649.5	756.502	662	756.502	714.28	756.502	651.17	
756.829	653.83	756.829	652.22	756.829	657.5	756.829	678	756.829	709.28	756.829	659.17	
757.156	645.83	757.156	627.22	757.156	649.5	757.156	662	757.156	719.28	757.156	661.17	
757.483	637.83	757.483	650.22	757.483	652.5	757.483	673	757.483	713.28	757.483	643.17	
757.81	642.83	757.81	641.22	757.81	647.5	757.81	664	757.81	712.28	757.81	643.17	
758.137	650.83	758.137	645.22	758.137	641.5	758.137	673	758.137	714.28	758.137	663.17	
758.464	644.83	758.464	625.22	758.464	642.5	758.464	666	758.464	709.28	758.464	638.17	
758.791	641.83	758.791	630.22	758.791	652.5	758.791	662	758.791	700.28	758.791	643.17	
759.118	634.83	759.118	632.22	759.118	622.5	759.118	658	759.118	694.28	759.118	644.17	
759.445	633.83	759.445	634.22	759.445	637.5	759.445	661	759.445	680.28	759.445	641.17	
759.772	632.83	759.772	612.22	759.772	647.5	759.772	668	759.772	693.28	759.772	637.17	
760.099	634.83	760.099	622.22	760.099	633.5	760.099	640	760.099	697.28	760.099	620.17	
760.426	633.83	760.426	622.22	760.426	618.5	760.426	656	760.426	702.28	760.426	650.17	
760.752	637.83	760.752	623.22	760.752	631.5	760.752	634	760.752	697.28	760.752	631.17	
761.079	631.83	761.079	613.22	761.079	637.5	761.079	641	761.079	697.28	761.079	649.17	
761.405	636.83	761.405	621.22	761.405	619.5	761.405	649	761.405	697.28	761.405	625.17	
761.732	629.83	761.732	628.22	761.732	618.5	761.732	638	761.732	689.28	761.732	619.17	
762.059	636.83	762.059	616.22	762.059	615.5	762.059	634	762.059	693.28	762.059	628.17	
762.385	615.83	762.385	610.22	762.385	617.5	762.385	621	762.385	702.28	762.385	609.17	
762.711	620.83	762.711	619.22	762.711	620.5	762.711	614	762.711	682.28	762.711	617.17	
763.038	614.83	763.038	601.22	763.038	621.5	763.038	626	763.038	679.28	763.038	624.17	
763.364	621.83	763.364	608.22	763.364	617.5	763.364	620	763.364	671.28	763.364	620.17	
763.69	615.83	763.69	596.22	763.69	628.5	763.69	623	763.69	680.28	763.69	612.17	
764.017	610.83	764.017	589.22	764.017	605.5	764.017	640	764.017	683.28	764.017	617.17	
764.343	618.83	764.343	589.22	764.343	602.5	764.343	634	764.343	666.28	764.343	613.17	
764.669	608.83	764.669	598.22	764.669	618.5	764.669	620	764.669	673.28	764.669	612.17	
764.995	627.83	764.995	593.22	764.995	617.5	764.995	624	764.995	670.28	764.995	605.17	
765.321	604.83	765.321	595.22	765.321	599.5	765.321	617	765.321	660.28	765.321	597.17	
765.647	605.83	765.647	583.22	765.647	601.5	765.647	616	765.647	662.28	765.647	618.17	
765.973	612.83	765.973	595.22	765.973	610.5	765.973	605	765.973	663.28	765.973	612.17	
766.299	599.83	766.299	574.22	766.299	603.5	766.299	610	766.299	655.28	766.299	602.17	
766.625	595.83	766.625	599.22	766.625	593.5	766.625	601	766.625	651.28	766.625	596.17	
766.951	602.83	766.951	591.22	766.951	592.5	766.951	604	766.951	664.28	766.951	597.17	
767.277	591.83	767.277	583.22	767.277	591.5	767.277	606	767.277	640.28	767.277	616.17	
767.603	591.83	767.603	581.22	767.603	583.5	767.603	609	767.603	651.28	767.603	593.17	
767.928	596.83	767.928	580.22	767.928	592.5	767.928	613	767.928	652.28	767.928	581.17	
768.254	596.83	768.254	578.22	768.254	593.5	768.254	594	768.254	629.28	768.254	612.17	
768.58	584.83	768.58	592.22	768.58	580.5	768.58	604	768.58	636.28	768.58	605.17	
768.905	584.83	768.905	585.22	768.905	591.5	768.905	595	768.905	654.28	768.905	585.17	
769.231	580.83	769.231	569.22	769.231	592.5	769.231	603	769.231	641.28	769.231	596.17	
769.556	580.83	769.556	574.22	769.556	602.5	769.556	599	769.556	637.28	769.556	594.17	
769.882	596.83	769.882	574.22	769.882	578.5	769.882	591	769.882	655.28	769.882	592.17	
770.207	585.83	770.207	560.22	770.207	578.5	770.207	595	770.207	623.28	770.207	595.17	
770.533	582.83	770.533	576.22	770.533	573.5	770.533	580	770.533	642.28	770.533	580.17	
770.858	568.83	770.858	574.22	770.858	576.5	770.858	588	770.858	621.28	770.858	573.17	
771.183	583.83	771.183	566.22	771.183	575.5	771.183	590	771.183	637.28	771.183	576.17	
771.509	573.83	771.509	582.22	771.509	574.5	771.509	574	771.509	635.28	771.509	583.17	
771.834	564.83	771.834	568.22	771.834	583.5	771.834	581	771.834	619.28	771.834	579.17	
772.159	562.83	772.159	559.22	772.159	568.5	772.159	571	772.159	617.28	772.159	579.17	
772.484	577.83	772.484	545.22	772.484	563.5	772.484	576	772.484	617.28	772.484	569.17	
772.809	569.83	772.809	544.22	772.809	571.5	772.809	565	772.809	614.28	772.809	552.17	
773.134	562.83	773.134	546.22	773.134	564.5	773.134	575	773.134	609.28	773.134	562.17	
773.459	581.83	773.459	556.22	773.459	568.5	773.459	575	773.459	624.28	773.459	563.17	
773.784	567.83	773.784	552.22	773.784	554.5	773.784	571	773.784	604.28	773.784	559.17	
774.109	570.83	774.109	550.22	774.109	566.5	774.109	564	774.109	620.28	774.109	584.17	
774.434	559.83	774.434	537.22	774.434	568.5	774.434	566	774.434	614.28	774.434	576.17	
774.759	560.83	774.759	550.22	774.759	561.5	774.759	553	774.759	606.28	774.759	555.17	
775.083	551.83	775.083	538.22	775.083	556.5	775.083	567	775.083	612.28	775.083	555.17	
775.408	553.83	775.408	550.22	775.408	540.5	775.408	571	775.408	609.28	775.408	560.17	
775.733	562.83	775.733	539.22	775.733	555.5	775.733	567	775.733	609.28	775.733	552.17	
776.057	541.83	776.057	547.22	776.057	540.5	776.057	560	776.057	601.28	776.057	555.17	
776.382	554.83	776.382	531.22	776.382	551.5	776.382	551	776.382	619.28	776.382	546.17	
776.706	543.83	776.706	538.22	776.706	557.5	776.706	545	776.706	596.28	776.706	551.17	
777.031	561.83	777.031	535.22	777.031	539.5	777.031	544	777.031	608.28	777.031	545.17	
777.355	542.83	777.355	525.22	777.355	535.5	777.355	546	777.355	592.28	777.355	550.17	
777.68	551.83	777.68	529.22	777.68	546.5	777.68	556	777.68	601.28	777.68	546.17	
778.004	540.83	778.004	537.22	778.004	532.5	778.004	532	778.004	581.28	778.004	537.17	
778.328	536.83	778.328	530.22	778.328	534.5	778.328	534	778.328	575.28	778.328	540.17	
778.653	540.83	778.653	529.22	778.653	533.5	778.653	558	778.653	597.28	778.653	537.17	
778.977	547.83	778.977	519.22	778.977	531.5	778.977	545	778.977	577.28	778.977	542.17	
779.301	527.83	779.301	527.22	779.301	539.5	779.301	542	779.301	586.28	779.301	531.17	
779.625	530.83	779.625	529.22	779.625	530.5	779.625	538	779.625	587.28	779.625	528.17	
779.949	535.83	779.949	527.22	779.949	539.5	779.949	547	779.949	585.28	779.949	547.17	
780.273	529.83	780.273	509.22	780.273	517.5	780.273	544	780.273	585.28	780.273	549.17	
780.597	528.83	780.597	516.22	780.597	518.5	780.597	519	780.597	572.28	780.597	533.17	
780.921	524.83	780.921	526.22	780.921	530.5	780.921	537	780.921	567.28	780.921	530.17	
781.245	529.83	781.245	520.22	781.245	514.5	781.245	534	781.245	585.28	781.245	530.17	
781.569	530.83	781.569	528.22	781.569	527.5	781.569	535	781.569	558.28	781.569	527.17	
781.893	517.83	781.893	517.22	781.893	520.5	781.893	527	781.893	563.28	781.893	518.17	
782.217	521.83	782.217	517.22	782.217	517.5	782.217	514	782.217	562.28	782.217	519.17	
782.541	521.83	782.541	513.22	782.541	519.5	782.541	533	782.541	566.28	782.541	527.17	
782.864	531.83	782.864	516.22	782.864	512.5	782.864	522	782.864	572.28	782.864	518.17	
783.188	520.83	783.188	511.22	783.188	515.5	783.188	521	783.188	569.28	783.188	514.17	
783.512	515.83	783.512	517.22	783.512	530.5	783.512	519	783.512	571.28	783.512	523.17	
783.835	510.83	783.835	505.22	783.835	539.5	783.835	527	783.835	569.28	783.835	519.17	
784.159	506.83	784.159	511.22	784.159	504.5	784.159	517	784.159	566.28	784.159	510.17	
784.482	512.83	784.482	498.22	784.482	511.5	784.482	518	784.482	545.28	784.482	510.17	
784.805	510.83	784.805	489.22	784.805	525.5	784.805	524	784.805	572.28	784.805	511.17	
785.129	512.83	785.129	500.22	785.129	505.5	785.129	511	785.129	565.28	785.129	520.17	
785.452	516.83	785.452	490.22	785.452	515.5	785.452	516	785.452	566.28	785.452	511.17	
785.776	507.83	785.776	499.22	785.776	523.5	785.776	515	785.776	552.28	785.776	509.17	
786.099	498.83	786.099	503.22	786.099	496.5	786.099	518	786.099	547.28	786.099	496.17	
786.422	503.83	786.422	490.22	786.422	487.5	786.422	514	786.422	548.28	786.422	495.17	
786.745	507.83	786.745	499.22	786.745	516.5	786.745	523	786.745	563.28	786.745	498.17	
787.068	504.83	787.068	512.22	787.068	499.5	787.068	505	787.068	557.28	787.068	506.17	
787.391	513.83	787.391	494.22	787.391	495.5	787.391	522	787.391	551.28	787.391	512.17	
787.714	516.83	787.714	495.22	787.714	500.5	787.714	511	787.714	534.28	787.714	516.17	
788.037	502.83	788.037	498.22	788.037	496.5	788.037	518	788.037	557.28	788.037	514.17	
788.36	514.83	788.36	501.22	788.36	502.5	788.36	517	788.36	556.28	788.36	513.17	
788.683	502.83	788.683	489.22	788.683	500.5	788.683	507	788.683	553.28	788.683	506.17	
789.006	504.83	789.006	495.22	789.006	496.5	789.006	517	789.006	546.28	789.006	503.17	
789.329	506.83	789.329	505.22	789.329	498.5	789.329	515	789.329	559.28	789.329	518.17	
789.652	509.83	789.652	495.22	789.652	493.5	789.652	506	789.652	555.28	789.652	523.17	
789.974	508.83	789.974	491.22	789.974	499.5	789.974	503	789.974	549.28	789.974	511.17	
790.297	507.83	790.297	491.22	790.297	494.5	790.297	503	790.297	548.28	790.297	497.17	
790.62	508.83	790.62	485.22	790.62	500.5	790.62	506	790.62	545.28	790.62	500.17	
790.942	495.83	790.942	481.22	790.942	500.5	790.942	508	790.942	551.28	790.942	509.17	
791.265	501.83	791.265	485.22	791.265	501.5	791.265	513	791.265	564.28	791.265	510.17	
791.587	501.83	791.587	493.22	791.587	503.5	791.587	495	791.587	553.28	791.587	507.17	
791.91	507.83	791.91	495.22	791.91	502.5	791.91	501	791.91	533.28	791.91	506.17	
792.232	495.83	792.232	485.22	792.232	468.5	792.232	494	792.232	543.28	792.232	498.17	
792.554	497.83	792.554	490.22	792.554	492.5	792.554	500	792.554	539.28	792.554	504.17	
792.877	496.83	792.877	487.22	792.877	503.5	792.877	494	792.877	548.28	792.877	505.17	
793.199	499.83	793.199	493.22	793.199	501.5	793.199	495	793.199	547.28	793.199	502.17	
793.521	500.83	793.521	478.22	793.521	505.5	793.521	490	793.521	556.28	793.521	491.17	
793.843	504.83	793.843	491.22	793.843	480.5	793.843	509	793.843	544.28	793.843	509.17	
794.165	496.83	794.165	489.22	794.165	495.5	794.165	502	794.165	541.28	794.165	508.17	
794.488	506.83	794.488	481.22	794.488	492.5	794.488	515	794.488	528.28	794.488	494.17	
794.81	487.83	794.81	481.22	794.81	501.5	794.81	500	794.81	541.28	794.81	504.17	
795.132	502.83	795.132	490.22	795.132	493.5	795.132	503	795.132	540.28	795.132	502.17	
795.454	497.83	795.454	475.22	795.454	494.5	795.454	506	795.454	549.28	795.454	496.17	
795.775	510.83	795.775	477.22	795.775	491.5	795.775	504	795.775	530.28	795.775	492.17	
796.097	512.83	796.097	492.22	796.097	489.5	796.097	508	796.097	550.28	796.097	505.17	
796.419	503.83	796.419	484.22	796.419	499.5	796.419	478	796.419	534.28	796.419	490.17	
796.741	492.83	796.741	484.22	796.741	486.5	796.741	496	796.741	537.28	796.741	497.17	
797.063	485.83	797.063	465.22	797.063	495.5	797.063	506	797.063	535.28	797.063	497.17	
797.384	495.83	797.384	477.22	797.384	477.5	797.384	494	797.384	534.28	797.384	491.17	
797.706	492.83	797.706	477.22	797.706	486.5	797.706	483	797.706	541.28	797.706	503.17	
798.028	501.83	798.028	485.22	798.028	489.5	798.028	491	798.028	531.28	798.028	502.17	
798.349	484.83	798.349	470.22	798.349	488.5	798.349	500	798.349	539.28	798.349	495.17	
798.671	494.83	798.671	489.22	798.671	485.5	798.671	483	798.671	525.28	798.671	494.17	
798.992	488.83	798.992	487.22	798.992	489.5	798.992	498	798.992	532.28	798.992	499.17	
799.313	494.83	799.313	485.22	799.313	490.5	799.313	487	799.313	534.28	799.313	494.17	
799.635	488.83	799.635	478.22	799.635	489.5	799.635	500	799.635	530.28	799.635	499.17	
799.956	483.83	799.956	475.22	799.956	480.5	799.956	484	799.956	535.28	799.956	500.17	
800.277	476.83	800.277	480.22	800.277	488.5	800.277	497	800.277	533.28	800.277	498.17	
800.599	473.83	800.599	477.22	800.599	481.5	800.599	497	800.599	527.28	800.599	483.17	
800.92	483.83	800.92	478.22	800.92	485.5	800.92	495	800.92	529.28	800.92	485.17	
801.241	477.83	801.241	479.22	801.241	481.5	801.241	477	801.241	518.28	801.241	481.17	
801.562	485.83	801.562	479.22	801.562	480.5	801.562	490	801.562	533.28	801.562	490.17	
801.883	486.83	801.883	473.22	801.883	484.5	801.883	487	801.883	526.28	801.883	467.17	
802.204	475.83	802.204	472.22	802.204	465.5	802.204	484	802.204	519.28	802.204	477.17	
802.525	472.83	802.525	459.22	802.525	466.5	802.525	482	802.525	521.28	802.525	484.17	
802.846	473.83	802.846	469.22	802.846	487.5	802.846	482	802.846	524.28	802.846	472.17	
803.167	474.83	803.167	466.22	803.167	480.5	803.167	479	803.167	526.28	803.167	477.17	
803.488	489.83	803.488	476.22	803.488	459.5	803.488	475	803.488	525.28	803.488	489.17	
803.808	485.83	803.808	462.22	803.808	472.5	803.808	481	803.808	532.28	803.808	483.17	
804.129	483.83	804.129	488.22	804.129	481.5	804.129	475	804.129	521.28	804.129	493.17	
804.45	491.83	804.45	453.22	804.45	468.5	804.45	468	804.45	517.28	804.45	478.17	
804.77	479.83	804.77	470.22	804.77	477.5	804.77	472	804.77	516.28	804.77	476.17	
805.091	466.83	805.091	465.22	805.091	479.5	805.091	473	805.091	505.28	805.091	486.17	
805.412	474.83	805.412	466.22	805.412	472.5	805.412	481	805.412	508.28	805.412	489.17	
805.732	469.83	805.732	461.22	805.732	470.5	805.732	465	805.732	514.28	805.732	466.17	
806.053	478.83	806.053	473.22	806.053	473.5	806.053	492	806.053	528.28	806.053	479.17	
806.373	464.83	806.373	456.22	806.373	462.5	806.373	471	806.373	490.28	806.373	466.17	
806.693	466.83	806.693	451.22	806.693	476.5	806.693	476	806.693	515.28	806.693	471.17	
807.014	456.83	807.014	459.22	807.014	460.5	807.014	477	807.014	507.28	807.014	450.17	
807.334	469.83	807.334	464.22	807.334	465.5	807.334	475	807.334	507.28	807.334	465.17	
807.654	466.83	807.654	458.22	807.654	453.5	807.654	481	807.654	515.28	807.654	464.17	
807.974	457.83	807.974	463.22	807.974	456.5	807.974	458	807.974	506.28	807.974	468.17	
808.294	467.83	808.294	450.22	808.294	460.5	808.294	478	808.294	503.28	808.294	466.17	
808.615	466.83	808.615	460.22	808.615	469.5	808.615	475	808.615	519.28	808.615	482.17	
808.935	461.83	808.935	459.22	808.935	453.5	808.935	472	808.935	507.28	808.935	466.17	
809.255	463.83	809.255	457.22	809.255	443.5	809.255	466	809.255	495.28	809.255	465.17	
809.575	464.83	809.575	457.22	809.575	464.5	809.575	476	809.575	502.28	809.575	457.17	
809.894	468.83	809.894	457.22	809.894	466.5	809.894	462	809.894	498.28	809.894	474.17	
810.214	471.83	810.214	453.22	810.214	461.5	810.214	468	810.214	497.28	810.214	454.17	
810.534	457.83	810.534	453.22	810.534	466.5	810.534	477	810.534	506.28	810.534	468.17	
810.854	464.83	810.854	450.22	810.854	457.5	810.854	464	810.854	504.28	810.854	467.17	
811.174	461.83	811.174	455.22	811.174	453.5	811.174	471	811.174	506.28	811.174	467.17	
811.493	461.83	811.493	455.22	811.493	469.5	811.493	464	811.493	500.28	811.493	458.17	
811.813	452.83	811.813	449.22	811.813	460.5	811.813	472	811.813	502.28	811.813	455.17	
812.133	436.83	812.133	448.22	812.133	448.5	812.133	448	812.133	489.28	812.133	458.17	
812.452	458.83	812.452	445.22	812.452	448.5	812.452	454	812.452	500.28	812.452	458.17	
812.772	448.83	812.772	433.22	812.772	444.5	812.772	438	812.772	484.28	812.772	452.17	
813.091	457.83	813.091	448.22	813.091	445.5	813.091	451	813.091	489.28	813.091	458.17	
813.41	440.83	813.41	452.22	813.41	444.5	813.41	445	813.41	484.28	813.41	445.17	
813.73	445.83	813.73	447.22	813.73	448.5	813.73	456	813.73	482.28	813.73	444.17	
814.049	446.83	814.049	436.22	814.049	447.5	814.049	456	814.049	483.28	814.049	454.17	
814.368	453.83	814.368	443.22	814.368	446.5	814.368	444	814.368	476.28	814.368	458.17	
814.688	443.83	814.688	438.22	814.688	458.5	814.688	448	814.688	489.28	814.688	458.17	
815.007	464.83	815.007	435.22	815.007	447.5	815.007	452	815.007	497.28	815.007	450.17	
815.326	447.83	815.326	445.22	815.326	451.5	815.326	450	815.326	499.28	815.326	447.17	
815.645	455.83	815.645	447.22	815.645	449.5	815.645	463	815.645	491.28	815.645	459.17	
815.964	462.83	815.964	446.22	815.964	449.5	815.964	462	815.964	491.28	815.964	454.17	
816.283	451.83	816.283	440.22	816.283	452.5	816.283	458	816.283	487.28	816.283	453.17	
816.602	453.83	816.602	434.22	816.602	439.5	816.602	450	816.602	477.28	816.602	459.17	
816.921	451.83	816.921	445.22	816.921	440.5	816.921	452	816.921	492.28	816.921	451.17	
817.24	454.83	817.24	440.22	817.24	448.5	817.24	443	817.24	487.28	817.24	452.17	
817.559	453.83	817.559	424.22	817.559	440.5	817.559	450	817.559	488.28	817.559	460.17	
817.877	438.83	817.877	454.22	817.877	460.5	817.877	451	817.877	490.28	817.877	463.17	
818.196	444.83	818.196	434.22	818.196	453.5	818.196	448	818.196	484.28	818.196	456.17	
818.515	446.83	818.515	435.22	818.515	442.5	818.515	454	818.515	485.28	818.515	452.17	
818.833	446.83	818.833	433.22	818.833	442.5	818.833	438	818.833	486.28	818.833	444.17	
819.152	457.83	819.152	430.22	819.152	446.5	819.152	446	819.152	490.28	819.152	450.17	
819.47	438.83	819.47	439.22	819.47	447.5	819.47	447	819.47	486.28	819.47	448.17	
819.789	448.83	819.789	442.22	819.789	443.5	819.789	450	819.789	483.28	819.789	440.17	
820.107	440.83	820.107	416.22	820.107	453.5	820.107	451	820.107	481.28	820.107	446.17	
820.426	444.83	820.426	445.22	820.426	435.5	820.426	448	820.426	487.28	820.426	433.17	
820.744	449.83	820.744	432.22	820.744	436.5	820.744	452	820.744	490.28	820.744	439.17	
821.062	441.83	821.062	439.22	821.062	453.5	821.062	450	821.062	490.28	821.062	443.17	
821.381	427.83	821.381	441.22	821.381	445.5	821.381	443	821.381	464.28	821.381	445.17	
821.699	428.83	821.699	442.22	821.699	437.5	821.699	434	821.699	460.28	821.699	436.17	
822.017	445.83	822.017	433.22	822.017	441.5	822.017	445	822.017	477.28	822.017	434.17	
822.335	444.83	822.335	443.22	822.335	452.5	822.335	454	822.335	486.28	822.335	444.17	
822.653	441.83	822.653	442.22	822.653	440.5	822.653	445	822.653	474.28	822.653	446.17	
822.971	432.83	822.971	438.22	822.971	448.5	822.971	438	822.971	471.28	822.971	446.17	
823.289	433.83	823.289	431.22	823.289	432.5	823.289	440	823.289	471.28	823.289	433.17	
823.607	435.83	823.607	428.22	823.607	421.5	823.607	440	823.607	482.28	823.607	433.17	
823.925	437.83	823.925	428.22	823.925	437.5	823.925	430	823.925	472.28	823.925	434.17	
824.243	432.83	824.243	419.22	824.243	430.5	824.243	435	824.243	473.28	824.243	440.17	
824.561	431.83	824.561	430.22	824.561	428.5	824.561	435	824.561	468.28	824.561	441.17	
824.879	428.83	824.879	427.22	824.879	437.5	824.879	444	824.879	471.28	824.879	434.17	
825.196	445.83	825.196	432.22	825.196	442.5	825.196	434	825.196	467.28	825.196	440.17	
825.514	429.83	825.514	424.22	825.514	435.5	825.514	433	825.514	475.28	825.514	427.17	
825.832	426.83	825.832	421.22	825.832	432.5	825.832	429	825.832	465.28	825.832	437.17	
826.149	427.83	826.149	431.22	826.149	424.5	826.149	424	826.149	454.28	826.149	430.17	
826.467	418.83	826.467	421.22	826.467	421.5	826.467	427	826.467	465.28	826.467	432.17	
826.784	433.83	826.784	430.22	826.784	429.5	826.784	431	826.784	465.28	826.784	433.17	
827.101	430.83	827.101	423.22	827.101	424.5	827.101	428	827.101	474.28	827.101	427.17	
827.419	426.83	827.419	436.22	827.419	430.5	827.419	426	827.419	467.28	827.419	435.17	
827.736	431.83	827.736	427.22	827.736	426.5	827.736	423	827.736	466.28	827.736	430.17	
828.053	428.83	828.053	422.22	828.053	427.5	828.053	431	828.053	455.28	828.053	427.17	
828.371	428.83	828.371	418.22	828.371	438.5	828.371	432	828.371	460.28	828.371	435.17	
828.688	416.83	828.688	416.22	828.688	419.5	828.688	432	828.688	461.28	828.688	417.17	
829.005	431.83	829.005	425.22	829.005	415.5	829.005	427	829.005	459.28	829.005	410.17	
829.322	428.83	829.322	429.22	829.322	423.5	829.322	415	829.322	467.28	829.322	436.17	
829.639	421.83	829.639	415.22	829.639	418.5	829.639	421	829.639	461.28	829.639	424.17	
829.956	410.83	829.956	424.22	829.956	427.5	829.956	426	829.956	463.28	829.956	421.17	
830.273	426.83	830.273	416.22	830.273	418.5	830.273	418	830.273	452.28	830.273	424.17	
830.59	421.83	830.59	415.22	830.59	424.5	830.59	426	830.59	455.28	830.59	429.17	
830.907	422.83	830.907	417.22	830.907	417.5	830.907	427	830.907	446.28	830.907	440.17	
831.224	410.83	831.224	410.22	831.224	409.5	831.224	420	831.224	445.28	831.224	418.17	
831.541	419.83	831.541	397.22	831.541	415.5	831.541	423	831.541	445.28	831.541	410.17	
831.857	405.83	831.857	404.22	831.857	405.5	831.857	417	831.857	446.28	831.857	415.17	
832.174	417.83	832.174	404.22	832.174	416.5	832.174	417	832.174	447.28	832.174	409.17	
832.491	419.83	832.491	408.22	832.491	418.5	832.491	428	832.491	446.28	832.491	416.17	
832.807	406.83	832.807	414.22	832.807	417.5	832.807	409	832.807	450.28	832.807	417.17	
833.124	405.83	833.124	400.22	833.124	411.5	833.124	424	833.124	448.28	833.124	412.17	
833.44	408.83	833.44	409.22	833.44	420.5	833.44	416	833.44	444.28	833.44	418.17	
833.757	393.83	833.757	392.22	833.757	401.5	833.757	414	833.757	436.28	833.757	415.17	
834.073	407.83	834.073	398.22	834.073	407.5	834.073	410	834.073	445.28	834.073	417.17	
834.389	415.83	834.389	400.22	834.389	404.5	834.389	403	834.389	443.28	834.389	415.17	
834.706	402.83	834.706	412.22	834.706	414.5	834.706	412	834.706	437.28	834.706	410.17	
835.022	402.83	835.022	405.22	835.022	406.5	835.022	406	835.022	439.28	835.022	408.17	
835.338	410.83	835.338	406.22	835.338	395.5	835.338	414	835.338	439.28	835.338	405.17	
835.654	396.83	835.654	405.22	835.654	402.5	835.654	416	835.654	447.28	835.654	411.17	
835.971	404.83	835.971	392.22	835.971	389.5	835.971	394	835.971	430.28	835.971	403.17	
836.287	402.83	836.287	385.22	836.287	397.5	836.287	395	836.287	411.28	836.287	397.17	
836.603	384.83	836.603	388.22	836.603	387.5	836.603	386	836.603	417.28	836.603	395.17	
836.919	390.83	836.919	378.22	836.919	384.5	836.919	386	836.919	413.28	836.919	387.17	
837.235	383.83	837.235	387.22	837.235	388.5	837.235	394	837.235	414.28	837.235	383.17	
837.55	390.83	837.55	372.22	837.55	382.5	837.55	375	837.55	412.28	837.55	390.17	
837.866	375.83	837.866	372.22	837.866	374.5	837.866	390	837.866	415.28	837.866	387.17	
838.182	372.83	838.182	383.22	838.182	381.5	838.182	375	838.182	415.28	838.182	372.17	
838.498	383.83	838.498	371.22	838.498	385.5	838.498	393	838.498	416.28	838.498	393.17	
838.814	384.83	838.814	378.22	838.814	393.5	838.814	400	838.814	417.28	838.814	386.17	
839.129	394.83	839.129	390.22	839.129	389.5	839.129	402	839.129	426.28	839.129	393.17	
839.445	403.83	839.445	380.22	839.445	398.5	839.445	406	839.445	432.28	839.445	388.17	
839.76	381.83	839.76	381.22	839.76	386.5	839.76	377	839.76	418.28	839.76	397.17	
840.076	391.83	840.076	387.22	840.076	385.5	840.076	399	840.076	420.28	840.076	398.17	
840.391	379.83	840.391	388.22	840.391	386.5	840.391	388	840.391	417.28	840.391	396.17	
840.707	387.83	840.707	383.22	840.707	386.5	840.707	384	840.707	423.28	840.707	385.17	
841.022	389.83	841.022	381.22	841.022	384.5	841.022	387	841.022	423.28	841.022	394.17	
841.338	391.83	841.338	377.22	841.338	389.5	841.338	387	841.338	423.28	841.338	384.17	
841.653	384.83	841.653	380.22	841.653	383.5	841.653	394	841.653	417.28	841.653	390.17	
841.968	379.83	841.968	371.22	841.968	381.5	841.968	380	841.968	406.28	841.968	375.17	
842.283	394.83	842.283	378.22	842.283	380.5	842.283	384	842.283	420.28	842.283	384.17	
842.598	379.83	842.598	371.22	842.598	379.5	842.598	384	842.598	407.28	842.598	367.17	
842.913	372.83	842.913	372.22	842.913	368.5	842.913	386	842.913	392.28	842.913	377.17	
843.229	380.83	843.229	370.22	843.229	386.5	843.229	389	843.229	396.28	843.229	373.17	
843.544	382.83	843.544	365.22	843.544	369.5	843.544	370	843.544	400.28	843.544	375.17	
843.858	376.83	843.858	369.22	843.858	378.5	843.858	378	843.858	415.28	843.858	377.17	
844.173	372.83	844.173	368.22	844.173	369.5	844.173	370	844.173	402.28	844.173	367.17	
844.488	364.83	844.488	358.22	844.488	361.5	844.488	372	844.488	393.28	844.488	373.17	
844.803	371.83	844.803	368.22	844.803	375.5	844.803	376	844.803	396.28	844.803	368.17	
845.118	364.83	845.118	359.22	845.118	378.5	845.118	368	845.118	399.28	845.118	376.17	
845.433	365.83	845.433	364.22	845.433	374.5	845.433	380	845.433	398.28	845.433	372.17	
845.747	365.83	845.747	360.22	845.747	358.5	845.747	365	845.747	402.28	845.747	360.17	
