USB2G13063_1:101		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		Capture_6:206		
789.652	129.78	789.652	481.39	789.652	534.17	789.652	552.61	789.652	514.83	789.652	522.5	
789.974	135.78	789.974	483.39	789.974	532.17	789.974	538.61	789.974	499.83	789.974	511.5	
790.297	133.78	790.297	497.39	790.297	530.17	790.297	544.61	790.297	496.83	790.297	511.5	
790.62	134.78	790.62	477.39	790.62	527.17	790.62	538.61	790.62	500.83	790.62	511.5	
790.942	127.78	790.942	472.39	790.942	513.17	790.942	530.61	790.942	503.83	790.942	511.5	
791.265	134.78	791.265	476.39	791.265	529.17	791.265	553.61	791.265	498.83	791.265	517.5	
791.587	136.78	791.587	483.39	791.587	526.17	791.587	540.61	791.587	499.83	791.587	502.5	
791.91	126.78	791.91	490.39	791.91	534.17	791.91	541.61	791.91	509.83	791.91	510.5	
792.232	125.78	792.232	478.39	792.232	523.17	792.232	555.61	792.232	507.83	792.232	510.5	
792.554	137.78	792.554	487.39	792.554	517.17	792.554	546.61	792.554	494.83	792.554	494.5	
792.877	129.78	792.877	488.39	792.877	530.17	792.877	541.61	792.877	511.83	792.877	514.5	
793.199	129.78	793.199	477.39	793.199	526.17	793.199	542.61	793.199	515.83	793.199	530.5	
793.521	129.78	793.521	475.39	793.521	530.17	793.521	533.61	793.521	496.83	793.521	496.5	
793.843	133.78	793.843	476.39	793.843	518.17	793.843	540.61	793.843	504.83	793.843	511.5	
794.165	139.78	794.165	481.39	794.165	508.17	794.165	532.61	794.165	500.83	794.165	494.5	
794.488	137.78	794.488	478.39	794.488	542.17	794.488	547.61	794.488	498.83	794.488	498.5	
794.81	136.78	794.81	469.39	794.81	519.17	794.81	521.61	794.81	486.83	794.81	499.5	
795.132	130.78	795.132	481.39	795.132	524.17	795.132	540.61	795.132	492.83	795.132	500.5	
795.454	133.78	795.454	468.39	795.454	517.17	795.454	531.61	795.454	496.83	795.454	505.5	
795.775	126.78	795.775	473.39	795.775	520.17	795.775	537.61	795.775	492.83	795.775	501.5	
796.097	132.78	796.097	482.39	796.097	531.17	796.097	537.61	796.097	506.83	796.097	509.5	
796.419	130.78	796.419	488.39	796.419	509.17	796.419	530.61	796.419	483.83	796.419	503.5	
796.741	125.78	796.741	483.39	796.741	513.17	796.741	530.61	796.741	498.83	796.741	500.5	
797.063	134.78	797.063	475.39	797.063	514.17	797.063	524.61	797.063	504.83	797.063	506.5	
797.384	143.78	797.384	465.39	797.384	514.17	797.384	534.61	797.384	499.83	797.384	501.5	
797.706	131.78	797.706	473.39	797.706	511.17	797.706	524.61	797.706	497.83	797.706	494.5	
798.028	138.78	798.028	482.39	798.028	512.17	798.028	528.61	798.028	488.83	798.028	503.5	
798.349	138.78	798.349	474.39	798.349	513.17	798.349	526.61	798.349	498.83	798.349	506.5	
798.671	123.78	798.671	478.39	798.671	508.17	798.671	524.61	798.671	491.83	798.671	502.5	
798.992	133.78	798.992	483.39	798.992	500.17	798.992	525.61	798.992	498.83	798.992	508.5	
799.313	141.78	799.313	474.39	799.313	513.17	799.313	515.61	799.313	489.83	799.313	495.5	
799.635	122.78	799.635	475.39	799.635	514.17	799.635	527.61	799.635	502.83	799.635	500.5	
799.956	127.78	799.956	475.39	799.956	509.17	799.956	526.61	799.956	488.83	799.956	501.5	
800.277	132.78	800.277	477.39	800.277	508.17	800.277	528.61	800.277	494.83	800.277	488.5	
800.599	139.78	800.599	471.39	800.599	509.17	800.599	527.61	800.599	499.83	800.599	495.5	
800.92	128.78	800.92	463.39	800.92	506.17	800.92	518.61	800.92	499.83	800.92	488.5	
801.241	128.78	801.241	471.39	801.241	497.17	801.241	534.61	801.241	494.83	801.241	488.5	
801.562	132.78	801.562	472.39	801.562	505.17	801.562	521.61	801.562	481.83	801.562	493.5	
801.883	132.78	801.883	457.39	801.883	509.17	801.883	517.61	801.883	475.83	801.883	484.5	
802.204	132.78	802.204	460.39	802.204	525.17	802.204	513.61	802.204	486.83	802.204	496.5	
802.525	127.78	802.525	463.39	802.525	489.17	802.525	522.61	802.525	495.83	802.525	484.5	
802.846	127.78	802.846	467.39	802.846	506.17	802.846	526.61	802.846	480.83	802.846	484.5	
803.167	133.78	803.167	474.39	803.167	508.17	803.167	515.61	803.167	476.83	803.167	480.5	
803.488	124.78	803.488	465.39	803.488	501.17	803.488	516.61	803.488	470.83	803.488	480.5	
803.808	124.78	803.808	449.39	803.808	505.17	803.808	518.61	803.808	476.83	803.808	487.5	
804.129	132.78	804.129	467.39	804.129	503.17	804.129	517.61	804.129	493.83	804.129	490.5	
804.45	129.78	804.45	457.39	804.45	494.17	804.45	508.61	804.45	476.83	804.45	477.5	
804.77	131.78	804.77	462.39	804.77	494.17	804.77	507.61	804.77	485.83	804.77	476.5	
805.091	119.78	805.091	459.39	805.091	483.17	805.091	515.61	805.091	484.83	805.091	473.5	
805.412	129.78	805.412	456.39	805.412	488.17	805.412	516.61	805.412	483.83	805.412	488.5	
805.732	130.78	805.732	455.39	805.732	491.17	805.732	510.61	805.732	480.83	805.732	480.5	
806.053	133.78	806.053	458.39	806.053	500.17	806.053	520.61	806.053	468.83	806.053	492.5	
806.373	131.78	806.373	442.39	806.373	491.17	806.373	506.61	806.373	465.83	806.373	464.5	
806.693	130.78	806.693	457.39	806.693	483.17	806.693	506.61	806.693	472.83	806.693	478.5	
807.014	131.78	807.014	455.39	807.014	487.17	807.014	495.61	807.014	467.83	807.014	465.5	
807.334	133.78	807.334	457.39	807.334	494.17	807.334	518.61	807.334	477.83	807.334	476.5	
807.654	125.78	807.654	448.39	807.654	490.17	807.654	498.61	807.654	456.83	807.654	463.5	
807.974	124.78	807.974	450.39	807.974	499.17	807.974	507.61	807.974	470.83	807.974	470.5	
808.294	130.78	808.294	442.39	808.294	489.17	808.294	518.61	808.294	467.83	808.294	465.5	
808.615	129.78	808.615	444.39	808.615	481.17	808.615	504.61	808.615	475.83	808.615	475.5	
808.935	124.78	808.935	457.39	808.935	483.17	808.935	503.61	808.935	461.83	808.935	480.5	
809.255	125.78	809.255	454.39	809.255	478.17	809.255	502.61	809.255	456.83	809.255	469.5	
809.575	128.78	809.575	434.39	809.575	475.17	809.575	500.61	809.575	460.83	809.575	479.5	
809.894	131.78	809.894	454.39	809.894	475.17	809.894	511.61	809.894	475.83	809.894	475.5	
810.214	127.78	810.214	451.39	810.214	493.17	810.214	495.61	810.214	466.83	810.214	476.5	
810.534	135.78	810.534	444.39	810.534	490.17	810.534	500.61	810.534	478.83	810.534	476.5	
810.854	127.78	810.854	451.39	810.854	485.17	810.854	503.61	810.854	464.83	810.854	457.5	
811.174	134.78	811.174	454.39	811.174	474.17	811.174	504.61	811.174	457.83	811.174	473.5	
811.493	129.78	811.493	438.39	811.493	482.17	811.493	511.61	811.493	471.83	811.493	465.5	
811.813	129.78	811.813	447.39	811.813	476.17	811.813	488.61	811.813	460.83	811.813	451.5	
812.133	124.78	812.133	433.39	812.133	467.17	812.133	490.61	812.133	446.83	812.133	460.5	
812.452	119.78	812.452	434.39	812.452	466.17	812.452	495.61	812.452	453.83	812.452	455.5	
812.772	116.78	812.772	427.39	812.772	477.17	812.772	492.61	812.772	442.83	812.772	457.5	
813.091	123.78	813.091	438.39	813.091	468.17	813.091	485.61	813.091	451.83	813.091	458.5	
813.41	125.78	813.41	426.39	813.41	473.17	813.41	481.61	813.41	442.83	813.41	450.5	
813.73	125.78	813.73	441.39	813.73	476.17	813.73	482.61	813.73	468.83	813.73	455.5	
814.049	123.78	814.049	436.39	814.049	470.17	814.049	476.61	814.049	449.83	814.049	463.5	
814.368	125.78	814.368	443.39	814.368	471.17	814.368	476.61	814.368	460.83	814.368	444.5	
814.688	122.78	814.688	429.39	814.688	477.17	814.688	487.61	814.688	459.83	814.688	458.5	
815.007	130.78	815.007	442.39	815.007	461.17	815.007	486.61	815.007	449.83	815.007	467.5	
815.326	119.78	815.326	452.39	815.326	472.17	815.326	490.61	815.326	455.83	815.326	459.5	
815.645	126.78	815.645	439.39	815.645	486.17	815.645	485.61	815.645	451.83	815.645	456.5	
815.964	129.78	815.964	428.39	815.964	477.17	815.964	494.61	815.964	457.83	815.964	449.5	
816.283	126.78	816.283	435.39	816.283	480.17	816.283	486.61	816.283	449.83	816.283	455.5	
816.602	126.78	816.602	430.39	816.602	468.17	816.602	477.61	816.602	441.83	816.602	458.5	
816.921	121.78	816.921	425.39	816.921	474.17	816.921	479.61	816.921	443.83	816.921	450.5	
817.24	126.78	817.24	438.39	817.24	475.17	817.24	493.61	817.24	451.83	817.24	452.5	
817.559	122.78	817.559	429.39	817.559	470.17	817.559	482.61	817.559	449.83	817.559	460.5	
817.877	134.78	817.877	427.39	817.877	470.17	817.877	498.61	817.877	461.83	817.877	452.5	
818.196	119.78	818.196	421.39	818.196	471.17	818.196	477.61	818.196	455.83	818.196	452.5	
818.515	131.78	818.515	441.39	818.515	470.17	818.515	487.61	818.515	448.83	818.515	455.5	
818.833	127.78	818.833	432.39	818.833	481.17	818.833	486.61	818.833	440.83	818.833	467.5	
819.152	125.78	819.152	434.39	819.152	485.17	819.152	495.61	819.152	466.83	819.152	463.5	
819.47	130.78	819.47	426.39	819.47	466.17	819.47	485.61	819.47	434.83	819.47	457.5	
819.789	124.78	819.789	432.39	819.789	475.17	819.789	481.61	819.789	450.83	819.789	457.5	
820.107	118.78	820.107	422.39	820.107	459.17	820.107	481.61	820.107	439.83	820.107	443.5	
820.426	125.78	820.426	437.39	820.426	461.17	820.426	484.61	820.426	445.83	820.426	442.5	
820.744	121.78	820.744	431.39	820.744	461.17	820.744	474.61	820.744	446.83	820.744	452.5	
821.062	123.78	821.062	427.39	821.062	468.17	821.062	480.61	821.062	447.83	821.062	457.5	
821.381	125.78	821.381	421.39	821.381	466.17	821.381	475.61	821.381	449.83	821.381	451.5	
821.699	122.78	821.699	435.39	821.699	462.17	821.699	480.61	821.699	446.83	821.699	449.5	
822.017	120.78	822.017	424.39	822.017	459.17	822.017	480.61	822.017	443.83	822.017	442.5	
822.335	126.78	822.335	424.39	822.335	467.17	822.335	481.61	822.335	451.83	822.335	443.5	
822.653	123.78	822.653	417.39	822.653	453.17	822.653	481.61	822.653	453.83	822.653	439.5	
822.971	130.78	822.971	424.39	822.971	461.17	822.971	495.61	822.971	438.83	822.971	444.5	
823.289	127.78	823.289	432.39	823.289	461.17	823.289	481.61	823.289	444.83	823.289	443.5	
823.607	125.78	823.607	427.39	823.607	460.17	823.607	470.61	823.607	443.83	823.607	443.5	
823.925	119.78	823.925	420.39	823.925	454.17	823.925	483.61	823.925	447.83	823.925	448.5	
824.243	118.78	824.243	429.39	824.243	450.17	824.243	470.61	824.243	439.83	824.243	435.5	
824.561	122.78	824.561	419.39	824.561	461.17	824.561	463.61	824.561	441.83	824.561	449.5	
824.879	119.78	824.879	434.39	824.879	456.17	824.879	460.61	824.879	428.83	824.879	436.5	
825.196	122.78	825.196	416.39	825.196	453.17	825.196	470.61	825.196	445.83	825.196	447.5	
825.514	125.78	825.514	417.39	825.514	451.17	825.514	462.61	825.514	430.83	825.514	434.5	
825.832	125.78	825.832	414.39	825.832	452.17	825.832	471.61	825.832	432.83	825.832	441.5	
826.149	120.78	826.149	423.39	826.149	451.17	826.149	465.61	826.149	438.83	826.149	433.5	
826.467	117.78	826.467	406.39	826.467	449.17	826.467	460.61	826.467	425.83	826.467	422.5	
826.784	121.78	826.784	413.39	826.784	447.17	826.784	464.61	826.784	424.83	826.784	443.5	
827.101	122.78	827.101	410.39	827.101	439.17	827.101	457.61	827.101	434.83	827.101	441.5	
827.419	120.78	827.419	414.39	827.419	453.17	827.419	465.61	827.419	434.83	827.419	445.5	
827.736	126.78	827.736	415.39	827.736	441.17	827.736	457.61	827.736	428.83	827.736	433.5	
828.053	126.78	828.053	418.39	828.053	441.17	828.053	460.61	828.053	434.83	828.053	430.5	
828.371	126.78	828.371	415.39	828.371	452.17	828.371	469.61	828.371	420.83	828.371	441.5	
828.688	114.78	828.688	410.39	828.688	438.17	828.688	462.61	828.688	425.83	828.688	435.5	
829.005	119.78	829.005	410.39	829.005	448.17	829.005	441.61	829.005	429.83	829.005	427.5	
829.322	123.78	829.322	407.39	829.322	435.17	829.322	453.61	829.322	434.83	829.322	426.5	
829.639	121.78	829.639	412.39	829.639	435.17	829.639	450.61	829.639	426.83	829.639	438.5	
829.956	120.78	829.956	411.39	829.956	446.17	829.956	453.61	829.956	415.83	829.956	434.5	
830.273	114.78	830.273	408.39	830.273	448.17	830.273	451.61	830.273	423.83	830.273	415.5	
830.59	114.78	830.59	395.39	830.59	451.17	830.59	455.61	830.59	422.83	830.59	431.5	
830.907	123.78	830.907	406.39	830.907	446.17	830.907	448.61	830.907	425.83	830.907	430.5	
831.224	120.78	831.224	412.39	831.224	445.17	831.224	443.61	831.224	431.83	831.224	422.5	
831.541	118.78	831.541	406.39	831.541	442.17	831.541	446.61	831.541	421.83	831.541	425.5	
831.857	123.78	831.857	411.39	831.857	448.17	831.857	470.61	831.857	419.83	831.857	415.5	
832.174	115.78	832.174	400.39	832.174	431.17	832.174	450.61	832.174	420.83	832.174	424.5	
832.491	121.78	832.491	406.39	832.491	437.17	832.491	458.61	832.491	424.83	832.491	424.5	
832.807	114.78	832.807	395.39	832.807	426.17	832.807	453.61	832.807	412.83	832.807	412.5	
833.124	116.78	833.124	395.39	833.124	442.17	833.124	436.61	833.124	424.83	833.124	415.5	
833.44	112.78	833.44	399.39	833.44	426.17	833.44	455.61	833.44	411.83	833.44	418.5	
833.757	119.78	833.757	393.39	833.757	428.17	833.757	446.61	833.757	412.83	833.757	414.5	
834.073	115.78	834.073	401.39	834.073	438.17	834.073	446.61	834.073	424.83	834.073	416.5	
834.389	118.78	834.389	389.39	834.389	429.17	834.389	450.61	834.389	417.83	834.389	419.5	
834.706	112.78	834.706	391.39	834.706	429.17	834.706	439.61	834.706	411.83	834.706	417.5	
835.022	111.78	835.022	390.39	835.022	426.17	835.022	446.61	835.022	412.83	835.022	407.5	
835.338	124.78	835.338	395.39	835.338	419.17	835.338	439.61	835.338	414.83	835.338	420.5	
835.654	117.78	835.654	394.39	835.654	426.17	835.654	440.61	835.654	399.83	835.654	402.5	
835.971	120.78	835.971	390.39	835.971	414.17	835.971	441.61	835.971	400.83	835.971	397.5	
836.287	115.78	836.287	394.39	836.287	408.17	836.287	430.61	836.287	397.83	836.287	401.5	
836.603	107.78	836.603	375.39	836.603	404.17	836.603	423.61	836.603	389.83	836.603	394.5	
836.919	111.78	836.919	381.39	836.919	408.17	836.919	420.61	836.919	389.83	836.919	387.5	
837.235	115.78	837.235	384.39	837.235	408.17	837.235	416.61	837.235	379.83	837.235	382.5	
837.55	108.78	837.55	374.39	837.55	399.17	837.55	412.61	837.55	392.83	837.55	387.5	
837.866	113.78	837.866	369.39	837.866	404.17	837.866	412.61	837.866	382.83	837.866	393.5	
838.182	108.78	838.182	373.39	838.182	403.17	838.182	418.61	838.182	380.83	838.182	394.5	
838.498	108.78	838.498	373.39	838.498	411.17	838.498	413.61	838.498	386.83	838.498	381.5	
838.814	116.78	838.814	380.39	838.814	416.17	838.814	426.61	838.814	392.83	838.814	386.5	
839.129	115.78	839.129	382.39	839.129	398.17	839.129	422.61	839.129	387.83	839.129	393.5	
839.445	109.78	839.445	387.39	839.445	422.17	839.445	440.61	839.445	399.83	839.445	414.5	
839.76	110.78	839.76	380.39	839.76	409.17	839.76	429.61	839.76	387.83	839.76	400.5	
840.076	108.78	840.076	378.39	840.076	403.17	840.076	423.61	840.076	399.83	840.076	388.5	
840.391	111.78	840.391	370.39	840.391	405.17	840.391	417.61	840.391	394.83	840.391	400.5	
840.707	111.78	840.707	377.39	840.707	415.17	840.707	423.61	840.707	395.83	840.707	394.5	
841.022	110.78	841.022	371.39	841.022	407.17	841.022	415.61	841.022	390.83	841.022	389.5	
841.338	109.78	841.338	365.39	841.338	398.17	841.338	422.61	841.338	387.83	841.338	389.5	
841.653	111.78	841.653	367.39	841.653	402.17	841.653	408.61	841.653	390.83	841.653	387.5	
841.968	112.78	841.968	365.39	841.968	410.17	841.968	414.61	841.968	383.83	841.968	397.5	
842.283	109.78	842.283	378.39	842.283	407.17	842.283	406.61	842.283	380.83	842.283	385.5	
842.598	111.78	842.598	369.39	842.598	389.17	842.598	408.61	842.598	379.83	842.598	384.5	
842.913	104.78	842.913	375.39	842.913	399.17	842.913	410.61	842.913	381.83	842.913	387.5	
843.229	110.78	843.229	361.39	843.229	408.17	843.229	410.61	843.229	376.83	843.229	397.5	
843.544	107.78	843.544	360.39	843.544	404.17	843.544	407.61	843.544	369.83	843.544	379.5	
843.858	108.78	843.858	370.39	843.858	401.17	843.858	406.61	843.858	357.83	843.858	386.5	
844.173	109.78	844.173	361.39	844.173	393.17	844.173	401.61	844.173	372.83	844.173	376.5	
844.488	111.78	844.488	349.39	844.488	382.17	844.488	396.61	844.488	373.83	844.488	383.5	
844.803	106.78	844.803	363.39	844.803	385.17	844.803	407.61	844.803	370.83	844.803	377.5	
845.118	107.78	845.118	357.39	845.118	387.17	845.118	400.61	845.118	368.83	845.118	379.5	
845.433	106.78	845.433	360.39	845.433	384.17	845.433	401.61	845.433	373.83	845.433	387.5	
845.747	108.78	845.747	352.39	845.747	386.17	845.747	401.61	845.747	376.83	845.747	377.5	
846.062	109.78	846.062	356.39	846.062	379.17	846.062	397.61	846.062	370.83	846.062	372.5	
846.376	110.78	846.376	351.39	846.376	375.17	846.376	391.61	846.376	359.83	846.376	366.5	
846.691	112.78	846.691	356.39	846.691	376.17	846.691	378.61	846.691	366.83	846.691	367.5	
847.005	101.78	847.005	362.39	847.005	386.17	847.005	388.61	847.005	363.83	847.005	367.5	
847.32	105.78	847.32	338.39	847.32	363.17	847.32	386.61	847.32	375.83	847.32	364.5	
847.634	109.78	847.634	350.39	847.634	371.17	847.634	394.61	847.634	349.83	847.634	366.5	
847.949	106.78	847.949	341.39	847.949	360.17	847.949	374.61	847.949	359.83	847.949	358.5	
848.263	101.78	848.263	347.39	848.263	374.17	848.263	384.61	848.263	360.83	848.263	358.5	
848.577	110.78	848.577	337.39	848.577	375.17	848.577	373.61	848.577	370.83	848.577	356.5	
848.891	111.78	848.891	338.39	848.891	365.17	848.891	378.61	848.891	345.83	848.891	348.5	
849.205	103.78	849.205	337.39	849.205	364.17	849.205	371.61	849.205	342.83	849.205	357.5	
849.52	94.78	849.52	340.39	849.52	359.17	849.52	379.61	849.52	348.83	849.52	352.5	
849.834	107.78	849.834	339.39	849.834	372.17	849.834	371.61	849.834	353.83	849.834	364.5	
850.148	101.78	850.148	346.39	850.148	356.17	850.148	380.61	850.148	340.83	850.148	352.5	
850.462	99.78	850.462	332.39	850.462	364.17	850.462	387.61	850.462	356.83	850.462	344.5	
850.775	103.78	850.775	338.39	850.775	359.17	850.775	374.61	850.775	348.83	850.775	352.5	
851.089	106.78	851.089	338.39	851.089	351.17	851.089	369.61	851.089	346.83	851.089	350.5	
851.403	104.78	851.403	328.39	851.403	358.17	851.403	370.61	851.403	336.83	851.403	337.5	
851.717	106.78	851.717	332.39	851.717	355.17	851.717	352.61	851.717	340.83	851.717	355.5	
852.031	105.78	852.031	323.39	852.031	355.17	852.031	371.61	852.031	347.83	852.031	339.5	
852.344	100.78	852.344	323.39	852.344	356.17	852.344	374.61	852.344	345.83	852.344	346.5	
852.658	105.78	852.658	318.39	852.658	338.17	852.658	366.61	852.658	338.83	852.658	338.5	
852.972	104.78	852.972	325.39	852.972	341.17	852.972	359.61	852.972	343.83	852.972	342.5	
853.285	100.78	853.285	326.39	853.285	353.17	853.285	354.61	853.285	338.83	853.285	334.5	
853.599	107.78	853.599	315.39	853.599	352.17	853.599	360.61	853.599	334.83	853.599	339.5	
853.912	100.78	853.912	327.39	853.912	344.17	853.912	356.61	853.912	320.83	853.912	338.5	
854.225	96.78	854.225	323.39	854.225	330.17	854.225	348.61	854.225	333.83	854.225	327.5	
854.539	99.78	854.539	322.39	854.539	337.17	854.539	346.61	854.539	317.83	854.539	328.5	
854.852	108.78	854.852	318.39	854.852	338.17	854.852	360.61	854.852	320.83	854.852	328.5	
855.165	98.78	855.165	322.39	855.165	340.17	855.165	353.61	855.165	326.83	855.165	325.5	
855.478	100.78	855.478	309.39	855.478	330.17	855.478	352.61	855.478	332.83	855.478	326.5	
855.792	101.78	855.792	314.39	855.792	342.17	855.792	344.61	855.792	312.83	855.792	329.5	
856.105	93.78	856.105	318.39	856.105	326.17	856.105	353.61	856.105	325.83	856.105	331.5	
856.418	99.78	856.418	310.39	856.418	331.17	856.418	353.61	856.418	318.83	856.418	319.5	
856.731	98.78	856.731	315.39	856.731	328.17	856.731	345.61	856.731	311.83	856.731	319.5	
857.044	101.78	857.044	310.39	857.044	331.17	857.044	355.61	857.044	317.83	857.044	314.5	
857.357	93.78	857.357	306.39	857.357	333.17	857.357	345.61	857.357	319.83	857.357	323.5	
857.67	100.78	857.67	311.39	857.67	344.17	857.67	335.61	857.67	319.83	857.67	323.5	
